Trials
trial_id, time, epochs, score, loss, val_loss, learning_rate, batch_size, dropout_1, dropout_2, layer_1, layer_2, layer_3, test_overall_acc, test_true_positives, test_true_negatives, test_false_positives, test_false_negatives, test_thresh, val_overall_acc, val_true_positives, val_true_negatives, val_false_positives, val_false_negatives, val_thresh
0, 35, 50, 0.069564, 0.082863, 0.069564, 0.004427, 256, 0.184292, 0.162949, 224, 128, 64, 0.924135, 45854, 76642, 3776, 6280, 0.278169, 0.968429, 7564, 6669, 174, 290, 0.806874
22, 51, 49, 0.047315, 0.056344, 0.047315, 0.001555, 128, 0.044992, 0.097130, 224, 128, 64, 0.835642, 38592, 72174, 8244, 13542, 0.254618, 0.978295, 7652, 6726, 117, 202, 0.819311
23, 42, 40, 0.050037, 0.054747, 0.050037, 0.001366, 128, 0.001387, 0.097906, 224, 128, 64, 0.869447, 41595, 73652, 6766, 10539, 0.466388, 0.975505, 7622, 6715, 128, 232, 0.819379, *
24, 16, 17, 0.073491, 0.082992, 0.073491, 0.001423, 128, 0.032643, 0.002118, 224, 128, 64, 0.934207, 45857, 77974, 2444, 6277, 0.471755, 0.967340, 7561, 6656, 187, 293, 0.827399, *
25, 24, 24, 0.066006, 0.079251, 0.066006, 0.001847, 128, 0.062619, 0.095904, 224, 128, 64, 0.939390, 46126, 78392, 2026, 6008, 0.518464, 0.968089, 7581, 6647, 196, 273, 0.825566, *
26, 18, 19, 0.070011, 0.075334, 0.070011, 0.000874, 128, 0.020255, 0.075201, 224, 128, 64, 0.903894, 43294, 76519, 3899, 8840, 0.605026, 0.969926, 7545, 6710, 133, 309, 0.825873, *
27, 71, 75, 0.050477, 0.056895, 0.050477, 0.002201, 128, 0.062267, 0.150806, 224, 128, 64, 0.925146, 44732, 77898, 2520, 7402, 0.248786, 0.976118, 7648, 6698, 145, 206, 0.819146, *
28, 81, 80, 0.046786, 0.057453, 0.046786, 0.000871, 128, 0.149778, 0.085648, 224, 128, 64, 0.822017, 36122, 72838, 7580, 16012, 0.199594, 0.978295, 7637, 6741, 102, 217, 0.813773
29, 31, 32, 0.057911, 0.070420, 0.057911, 0.005254, 128, 0.040899, 0.042290, 224, 128, 64, 0.930525, 44867, 78476, 1942, 7267, 0.334395, 0.972920, 7602, 6697, 146, 252, 0.819613, *
30, 31, 32, 0.054397, 0.063990, 0.054397, 0.003603, 128, 0.000662, 0.110267, 224, 128, 64, 0.931793, 44647, 78864, 1554, 7487, 0.592421, 0.974280, 7633, 6686, 157, 221, 0.819550, *
31, 61, 60, 0.059652, 0.070188, 0.059652, 0.004264, 128, 0.069760, 0.247258, 224, 128, 64, 0.940001, 46468, 78131, 2287, 5666, 0.416607, 0.972784, 7616, 6681, 162, 238, 0.819146
32, 32, 32, 0.060260, 0.072332, 0.060260, 0.000790, 128, 0.112622, 0.137612, 224, 128, 64, 0.943471, 46635, 78424, 1994, 5499, 0.506108, 0.972171, 7610, 6678, 165, 244, 0.813382, *
33, 23, 22, 0.090406, 0.097013, 0.090406, 0.002652, 128, 0.196650, 0.158791, 224, 128, 64, 0.895784, 43905, 74833, 5585, 8229, 0.727107, 0.956386, 7469, 6587, 256, 385, 0.831699, *
34, 26, 34, 0.058508, 0.069516, 0.058508, 0.003784, 256, 0.049721, 0.035790, 224, 128, 64, 0.936983, 46427, 77772, 2646, 5707, 0.263000, 0.973192, 7601, 6702, 141, 253, 0.819641, *
35, 18, 18, 0.090946, 0.103443, 0.090946, 0.008128, 128, 0.158873, 0.062141, 224, 128, 64, 0.828686, 44441, 65403, 15015, 7693, 0.549165, 0.956930, 7523, 6541, 302, 331, 0.819515, *
36, 25, 24, 0.066790, 0.076889, 0.066790, 0.000147, 128, 0.018194, 0.170128, 224, 128, 64, 0.881013, 42570, 74210, 6208, 9564, 0.665748, 0.969654, 7593, 6658, 185, 261, 0.825996, *
37, 26, 42, 0.056801, 0.068221, 0.056801, 0.004781, 512, 0.077349, 0.004969, 224, 128, 64, 0.923396, 43978, 78420, 1998, 8156, 0.276431, 0.973124, 7576, 6726, 117, 278, 0.819146, *
38, 44, 42, 0.063879, 0.070060, 0.063879, 0.003193, 128, 0.106937, 0.084684, 224, 128, 64, 0.929499, 45536, 77671, 2747, 6598, 0.353662, 0.971695, 7544, 6737, 106, 310, 0.813176, *
39, 46, 46, 0.051788, 0.062837, 0.051788, 0.002134, 128, 0.053173, 0.131429, 224, 128, 64, 0.909394, 43853, 76689, 3729, 8281, 0.433103, 0.975641, 7636, 6703, 140, 218, 0.819515
40, 14, 24, 0.066199, 0.076368, 0.066199, 0.004362, 512, 0.030643, 0.107741, 224, 128, 64, 0.933090, 45653, 78030, 2388, 6481, 0.502407, 0.969790, 7586, 6667, 176, 268, 0.819903, *
41, 21, 25, 0.071304, 0.080879, 0.071304, 0.005921, 256, 0.077913, 0.067087, 224, 128, 64, 0.923894, 44781, 77683, 2735, 7353, 0.558818, 0.969450, 7538, 6710, 133, 316, 0.813481, *
42, 52, 50, 0.049800, 0.052373, 0.049800, 0.000125, 128, 0.013794, 0.032038, 224, 128, 64, 0.698134, 40332, 52207, 28211, 11802, 0.321134, 0.976934, 7623, 6735, 108, 231, 0.820528, *
43, 31, 48, 0.064518, 0.075853, 0.064518, 0.005242, 512, 0.119434, 0.140039, 224, 128, 64, 0.942000, 45882, 78982, 1436, 6252, 0.352094, 0.970810, 7579, 6689, 154, 275, 0.806874, *
44, 28, 27, 0.064386, 0.069933, 0.064386, 0.000744, 128, 0.035570, 0.184354, 224, 128, 64, 0.901495, 42854, 76641, 3777, 9280, 0.473415, 0.970946, 7579, 6691, 152, 275, 0.825609, *
45, 17, 28, 0.066630, 0.079929, 0.066630, 0.007072, 512, 0.086836, 0.082222, 224, 128, 64, 0.925199, 44988, 77649, 2769, 7146, 0.389215, 0.969450, 7560, 6688, 155, 294, 0.819379, *
46, 21, 26, 0.059465, 0.068137, 0.059465, 0.001796, 256, 0.054773, 0.015931, 224, 128, 64, 0.865585, 43430, 71305, 9113, 8704, 0.330173, 0.976390, 7620, 6730, 113, 234, 0.820004, *
47, 30, 29, 0.071665, 0.082556, 0.071665, 0.003224, 128, 0.099167, 0.118318, 224, 128, 64, 0.872903, 40115, 75590, 4828, 12019, 0.374710, 0.968565, 7527, 6708, 135, 327, 0.819515
48, 22, 21, 0.066568, 0.077323, 0.066568, 0.004013, 128, 0.012206, 0.049679, 224, 128, 64, 0.905909, 43275, 76805, 3613, 8859, 0.569313, 0.970606, 7569, 6696, 147, 285, 0.819694, *
49, 38, 63, 0.057990, 0.067456, 0.057990, 0.002610, 512, 0.125693, 0.197340, 224, 128, 64, 0.938522, 47824, 76579, 3839, 4310, 0.201141, 0.973736, 7623, 6688, 155, 231, 0.813343
Best model
{'batch_size': 128, 'dropout_rate': 0.05025224247541525, 'dropout_rate_1': 0.08747945738803656, 'layer': 224, 'layer_1': 128, 'layer_2': 64, 'lr': 0.0014684457532139303}
